world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans
30,769.645882,"[[ 2.47845872e-03 -2.20940057e-04 -1.09194201e+00]
 [-1.85269809e-04 -4.11575133e-03  1.42332424e+00]
 [-8.01830262e-05 -1.15497963e-04  1.07514815e+00]]","[[ 4.16012071e+02 -3.55079752e+01  4.69517077e+02]
 [-8.30589028e+00 -2.51634675e+02  3.24688445e+02]
 [ 3.01333293e-02 -2.96800297e-02  1.00000000e+00]]",6,"[[ 2.55617510e-03 -1.05130077e-04 -1.17815612e+00]
 [-1.91671951e-04 -4.28638093e-03  1.48765612e+00]
 [-6.41933764e-05  1.26375133e-04  9.89267265e-01]]","[[ 4.03427455e+02  4.08930854e+00  4.74307660e+02]
 [-8.57411451e+00 -2.23479544e+02  3.25856396e+02]
 [ 2.72736462e-02  2.88140168e-02  1.00000000e+00]]"
31,769.712903,"[[ 2.47776967e-03 -2.21765135e-04 -1.09232319e+00]
 [-1.83386499e-04 -4.11284544e-03  1.42192062e+00]
 [-7.94006743e-05 -1.13786027e-04  1.07426646e+00]]","[[ 4.16024884e+02 -3.54328487e+01  4.69917238e+02]
 [-8.22027288e+00 -2.51682626e+02  3.24773727e+02]
 [ 2.98783453e-02 -2.92770550e-02  1.00000000e+00]]",6,"[[ 2.55499916e-03 -1.06249894e-04 -1.17818204e+00]
 [-1.89630029e-04 -4.28278416e-03  1.48594530e+00]
 [-6.39143868e-05  1.27930332e-04  9.88641405e-01]]","[[ 4.03573219e+02  4.16707100e+00  4.74682404e+02]
 [-8.43799150e+00 -2.23547533e+02  3.25940138e+02]
 [ 2.71823633e-02  2.91964768e-02  1.00000000e+00]]"
32,769.779924,"[[ 2.47824957e-03 -2.22191500e-04 -1.09277306e+00]
 [-1.84371449e-04 -4.11245795e-03  1.42349160e+00]
 [-7.95842806e-05 -1.15417680e-04  1.07493013e+00]]","[[ 4.15953198e+02 -3.56667344e+01  4.70089852e+02]
 [-8.29685017e+00 -2.51838412e+02  3.25066048e+02]
 [ 2.99049509e-02 -2.96811074e-02  1.00000000e+00]]",6,"[[ 2.55518886e-03 -1.06848506e-04 -1.17844653e+00]
 [-1.90578314e-04 -4.28171723e-03  1.48729581e+00]
 [-6.43019953e-05  1.26080758e-04  9.89402437e-01]]","[[ 4.03601616e+02  3.91053907e+00  4.74838930e+02]
 [-8.47759382e+00 -2.23733487e+02  3.26224673e+02]
 [ 2.73106773e-02  2.87647798e-02  1.00000000e+00]]"
33,769.846945,"[[ 2.47737669e-03 -2.19234976e-04 -1.09381492e+00]
 [-1.82011428e-04 -4.11403468e-03  1.42305077e+00]
 [-8.01296167e-05 -1.12730886e-04  1.07433247e+00]]","[[ 4.16287515e+02 -3.50704547e+01  4.70290665e+02]
 [-7.96647148e+00 -2.51553964e+02  3.25095095e+02]
 [ 3.02130789e-02 -2.90115809e-02  1.00000000e+00]]",6,"[[ 2.55377803e-03 -1.04149159e-04 -1.17912925e+00]
 [-1.88121614e-04 -4.28266484e-03  1.48660675e+00]
 [-6.54184098e-05  1.28443495e-04  9.89169947e-01]]","[[ 4.04070717e+02  4.42020385e+00  4.75025041e+02]
 [-8.10772102e+00 -2.23517410e+02  3.26255806e+02]
 [ 2.77758618e-02  2.93160141e-02  1.00000000e+00]]"
34,769.913966,"[[ 2.47842773e-03 -2.19203294e-04 -1.09594102e+00]
 [-1.80032344e-04 -4.11640959e-03  1.42090013e+00]
 [-7.91939887e-05 -1.15173398e-04  1.07467594e+00]]","[[ 4.15962358e+02 -3.53257958e+01  4.70899760e+02]
 [-7.90393967e+00 -2.51590837e+02  3.24584548e+02]
 [ 2.98056313e-02 -2.95662733e-02  1.00000000e+00]]",6,"[[ 2.55399779e-03 -1.04122643e-04 -1.18076742e+00]
 [-1.85935992e-04 -4.28513799e-03  1.48431335e+00]
 [-6.54483463e-05  1.26631226e-04  9.89877267e-01]]","[[ 4.04039174e+02  4.23705876e+00  4.75601557e+02]
 [-7.92695941e+00 -2.23545790e+02  3.25749580e+02]
 [ 2.77281813e-02  2.88775051e-02  1.00000000e+00]]"
35,769.980986,"[[ 2.47910412e-03 -2.17548890e-04 -1.09630831e+00]
 [-1.79189252e-04 -4.11275075e-03  1.41858679e+00]
 [-7.82746434e-05 -1.13450569e-04  1.07364819e+00]]","[[ 4.15705058e+02 -3.49731881e+01  4.70688089e+02]
 [-7.94797057e+00 -2.51674910e+02  3.24416582e+02]
 [ 2.94672535e-02 -2.91437884e-02  1.00000000e+00]]",6,"[[ 2.55485504e-03 -1.02217120e-04 -1.18130807e+00]
 [-1.85129805e-04 -4.28168684e-03  1.48207913e+00]
 [-6.43926905e-05  1.28649869e-04  9.88725647e-01]]","[[ 4.03730405e+02  4.64595562e+00  4.75404186e+02]
 [-7.99483691e+00 -2.23579145e+02  3.25588418e+02]
 [ 2.73339949e-02  2.93939916e-02  1.00000000e+00]]"
36,770.048007,"[[ 2.47654166e-03 -2.17382671e-04 -1.09390549e+00]
 [-1.81219319e-04 -4.11063020e-03  1.41979140e+00]
 [-8.01566865e-05 -1.12596899e-04  1.07424644e+00]]","[[ 4.16453714e+02 -3.49030284e+01  4.70204977e+02]
 [-7.91311811e+00 -2.51746360e+02  3.24665832e+02]
 [ 3.02449755e-02 -2.89910857e-02  1.00000000e+00]]",6,"[[ 2.55299611e-03 -1.02055933e-04 -1.17929855e+00]
 [-1.87301567e-04 -4.27992654e-03  1.48350566e+00]
 [-6.55364922e-05  1.29085015e-04  9.89066411e-01]]","[[ 4.04232649e+02  4.68580692e+00  4.74952489e+02]
 [-8.04238393e+00 -2.23629754e+02  3.25834169e+02]
 [ 2.78344717e-02  2.94968479e-02  1.00000000e+00]]"
37,770.115028,"[[ 2.47555598e-03 -2.19739788e-04 -1.09197924e+00]
 [-1.83901594e-04 -4.11314662e-03  1.42257378e+00]
 [-8.23382749e-05 -1.14695190e-04  1.07595261e+00]]","[[ 4.16951863e+02 -3.53794126e+01  4.69939471e+02]
 [-7.89780114e+00 -2.51759356e+02  3.24848902e+02]
 [ 3.10657336e-02 -2.95446721e-02  1.00000000e+00]]",6,"[[ 2.55275402e-03 -1.04361874e-04 -1.17777421e+00]
 [-1.90127099e-04 -4.28311608e-03  1.48659786e+00]
 [-6.68891176e-05  1.26635757e-04  9.90467710e-01]]","[[ 4.04483564e+02  4.17956928e+00  4.74701966e+02]
 [-8.11401402e+00 -2.23638235e+02  3.26011280e+02]
 [ 2.83533453e-02  2.88754138e-02  1.00000000e+00]]"
38,770.182049,"[[ 2.47777687e-03 -2.20556354e-04 -1.09276319e+00]
 [-1.83428109e-04 -4.11364499e-03  1.42090125e+00]
 [-7.93434606e-05 -1.15013851e-04  1.07460127e+00]]","[[ 4.16011152e+02 -3.54429492e+01  4.69906950e+02]
 [-8.24505163e+00 -2.51722919e+02  3.24458506e+02]
 [ 2.98338279e-02 -2.95586739e-02  1.00000000e+00]]",5,"[[ 2.55489204e-03 -1.04861049e-04 -1.17859977e+00]
 [-1.89673389e-04 -4.28373762e-03  1.48495885e+00]
 [-6.41063915e-05  1.26831510e-04  9.89129267e-01]]","[[ 4.03626219e+02  4.17373995e+00  4.74676012e+02]
 [-8.42876446e+00 -2.23593445e+02  3.25632792e+02]
 [ 2.72401740e-02  2.89408661e-02  1.00000000e+00]]"
39,770.24907,"[[ 2.47720585e-03 -2.21483919e-04 -1.09126532e+00]
 [-1.84299117e-04 -4.11325678e-03  1.42025283e+00]
 [-8.04344948e-05 -1.16200975e-04  1.07544320e+00]]","[[ 4.16271234e+02 -3.56786141e+01  4.69513422e+02]
 [-8.20764868e+00 -2.51834571e+02  3.24249613e+02]
 [ 3.02469064e-02 -2.98790435e-02  1.00000000e+00]]",6,"[[ 2.55497043e-03 -1.05252439e-04 -1.17758222e+00]
 [-1.90678414e-04 -4.28435395e-03  1.48467502e+00]
 [-6.44011256e-05  1.26605933e-04  9.89345023e-01]]","[[ 4.03655335e+02  4.09958096e+00  4.74304503e+02]
 [-8.48331528e+00 -2.23582459e+02  3.25424885e+02]
 [ 2.73614314e-02  2.88785841e-02  1.00000000e+00]]"
40,770.31609,"[[ 2.47757384e-03 -2.20302826e-04 -1.09200217e+00]
 [-1.83702866e-04 -4.11101243e-03  1.42129901e+00]
 [-8.02580494e-05 -1.13296467e-04  1.07448397e+00]]","[[ 4.16220329e+02 -3.52472757e+01  4.69630479e+02]
 [-8.14753283e+00 -2.51762172e+02  3.24743981e+02]
 [ 3.02302742e-02 -2.91792554e-02  1.00000000e+00]]",6,"[[ 2.55526276e-03 -1.04564480e-04 -1.17817077e+00]
 [-1.90030628e-04 -4.28134460e-03  1.48549554e+00]
 [-6.43051333e-05  1.28456979e-04  9.88641484e-01]]","[[ 4.03613632e+02  4.37666203e+00  4.74412897e+02]
 [-8.42596704e+00 -2.23587058e+02  3.25912229e+02]
 [ 2.73474289e-02  2.93359730e-02  1.00000000e+00]]"
41,770.383111,"[[ 2.47748036e-03 -2.20227188e-04 -1.09088842e+00]
 [-1.83876939e-04 -4.11312682e-03  1.42320551e+00]
 [-8.10897499e-05 -1.15041612e-04  1.07544157e+00]]","[[ 4.16365027e+02 -3.54168868e+01  4.69214982e+02]
 [-8.04848547e+00 -2.51784249e+02  3.25039259e+02]
 [ 3.05335280e-02 -2.96042234e-02  1.00000000e+00]]",6,"[[ 2.55554884e-03 -1.04412977e-04 -1.17731346e+00]
 [-1.90260738e-04 -4.28335647e-03  1.48743033e+00]
 [-6.46530155e-05  1.26401939e-04  9.89413935e-01]]","[[ 4.03606513e+02  4.14975844e+00  4.74016876e+02]
 [-8.39669475e+00 -2.23630836e+02  3.26202952e+02]
 [ 2.74462848e-02  2.88409782e-02  1.00000000e+00]]"
42,770.450132,"[[ 2.47744979e-03 -2.22454146e-04 -1.08983754e+00]
 [-1.86258448e-04 -4.11316050e-03  1.42432729e+00]
 [-8.12200486e-05 -1.15325243e-04  1.07558515e+00]]","[[ 4.16337689e+02 -3.56693747e+01  4.69089134e+02]
 [-8.27368472e+00 -2.51788178e+02  3.25043351e+02]
 [ 3.05515586e-02 -2.96904445e-02  1.00000000e+00]]",6,"[[ 2.55587169e-03 -1.06565554e-04 -1.17646866e+00]
 [-1.92729975e-04 -4.28381790e-03  1.48873650e+00]
 [-6.44018975e-05  1.26201642e-04  9.89352573e-01]]","[[ 4.03493013e+02  3.92375741e+00  4.73901271e+02]
 [-8.64224165e+00 -2.23611622e+02  3.26204697e+02]
 [ 2.73677771e-02  2.87792764e-02  1.00000000e+00]]"
43,770.517153,"[[ 2.47747301e-03 -2.20937738e-04 -1.09047689e+00]
 [-1.85443420e-04 -4.11339659e-03  1.42174170e+00]
 [-7.95076861e-05 -1.13023278e-04  1.07397140e+00]]","[[ 4.16053891e+02 -3.52362310e+01  4.69094403e+02]
 [-8.41704621e+00 -2.51571937e+02  3.24488825e+02]
 [ 2.99152845e-02 -2.90836759e-02  1.00000000e+00]]",6,"[[ 2.55567008e-03 -1.04774797e-04 -1.17703890e+00]
 [-1.91952795e-04 -4.28466174e-03  1.48632439e+00]
 [-6.30345672e-05  1.29263519e-04  9.87776428e-01]]","[[ 4.03308748e+02  4.43507872e+00  4.73911006e+02]
 [-8.74330577e+00 -2.23351955e+02  3.25663013e+02]
 [ 2.68811667e-02  2.95115596e-02  1.00000000e+00]]"
44,770.550663,"[[ 2.47808187e-03 -2.22017019e-04 -1.09016913e+00]
 [-1.85878308e-04 -4.11249526e-03  1.42049489e+00]
 [-7.90228421e-05 -1.14617197e-04  1.07421982e+00]]","[[ 4.15828548e+02 -3.55193644e+01  4.68971539e+02]
 [-8.54373279e+00 -2.51736095e+02  3.24212715e+02]
 [ 2.96779993e-02 -2.94726704e-02  1.00000000e+00]]",6,"[[ 2.55657463e-03 -1.05380436e-04 -1.17700213e+00]
 [-1.92392436e-04 -4.28427714e-03  1.48521055e+00]
 [-6.22244039e-05  1.28469468e-04  9.87679066e-01]]","[[ 4.03003240e+02  4.29465869e+00  4.73794794e+02]
 [-8.89479079e+00 -2.23435622e+02  3.25388851e+02]
 [ 2.65464221e-02  2.93333018e-02  1.00000000e+00]]"
45,770.617684,"[[ 2.47926080e-03 -2.22738544e-04 -1.09131451e+00]
 [-1.85371053e-04 -4.11294957e-03  1.41992359e+00]
 [-7.80153011e-05 -1.14630606e-04  1.07376168e+00]]","[[ 4.15453189e+02 -3.55785513e+01  4.69293071e+02]
 [-8.62135474e+00 -2.51699982e+02  3.24081348e+02]
 [ 2.92648128e-02 -2.94555052e-02  1.00000000e+00]]",6,"[[ 2.55734746e-03 -1.06213764e-04 -1.17788609e+00]
 [-1.91826032e-04 -4.28458515e-03  1.48454462e+00]
 [-6.16402635e-05  1.28609712e-04  9.87392041e-01]]","[[ 4.02775951e+02  4.24620945e+00  4.74097910e+02]
 [-8.91818284e+00 -2.23410494e+02  3.25259097e+02]
 [ 2.63058436e-02  2.93647261e-02  1.00000000e+00]]"
46,770.684705,"[[ 2.47885991e-03 -2.21594236e-04 -1.09239874e+00]
 [-1.83940695e-04 -4.11366050e-03  1.41832288e+00]
 [-7.79843227e-05 -1.15250601e-04  1.07394013e+00]]","[[ 4.15548351e+02 -3.55421365e+01  4.69630204e+02]
 [-8.49138351e+00 -2.51706405e+02  3.23784322e+02]
 [ 2.92638470e-02 -2.95929382e-02  1.00000000e+00]]",6,"[[ 2.55650433e-03 -1.05200857e-04 -1.17867192e+00]
 [-1.90270704e-04 -4.28546428e-03  1.48289906e+00]
 [-6.22037585e-05  1.28074060e-04  9.87891022e-01]]","[[ 4.03021435e+02  4.28490041e+00  4.74420723e+02]
 [-8.72142450e+00 -2.23421012e+02  3.24966118e+02]
 [ 2.65074139e-02  2.92349787e-02  1.00000000e+00]]"
47,770.718215,"[[ 2.47747385e-03 -2.21467394e-04 -1.09173689e+00]
 [-1.83453518e-04 -4.11343937e-03  1.41697949e+00]
 [-7.97307856e-05 -1.16716456e-04  1.07520211e+00]]","[[ 4.16103777e+02 -3.57272598e+01  4.69586725e+02]
 [-8.23654068e+00 -2.51842162e+02  3.23532701e+02]
 [ 2.99617541e-02 -2.99875593e-02  1.00000000e+00]]",6,"[[ 2.55521542e-03 -1.04876968e-04 -1.17809315e+00]
 [-1.89772405e-04 -4.28565660e-03  1.48165832e+00]
 [-6.38969878e-05  1.26913604e-04  9.89100348e-01]]","[[ 4.03529006e+02  4.17314217e+00  4.74382186e+02]
 [-8.47991746e+00 -2.23512870e+02  3.24718894e+02]
 [ 2.71565013e-02  2.89490093e-02  1.00000000e+00]]"
48,770.785236,"[[ 2.47763507e-03 -2.20691276e-04 -1.09279866e+00]
 [-1.82681018e-04 -4.11047345e-03  1.41618080e+00]
 [-7.95834926e-05 -1.15726701e-04  1.07485030e+00]]","[[ 4.16081458e+02 -3.55688399e+01  4.69893498e+02]
 [-8.18128670e+00 -2.51953701e+02  3.23646459e+02]
 [ 2.99264207e-02 -2.97608541e-02  1.00000000e+00]]",6,"[[ 2.55485295e-03 -1.04313126e-04 -1.17882380e+00]
 [-1.88958024e-04 -4.28192711e-03  1.48059958e+00]
 [-6.42660673e-05  1.27814913e-04  9.88986693e-01]]","[[ 4.03672615e+02  4.33481274e+00  4.74668433e+02]
 [-8.36949272e+00 -2.23639625e+02  3.24832051e+02]
 [ 2.73130040e-02  2.91844783e-02  1.00000000e+00]]"
49,770.852257,"[[ 2.47843715e-03 -2.21100420e-04 -1.09218109e+00]
 [-1.83468223e-04 -4.11231289e-03  1.41947041e+00]
 [-7.94653345e-05 -1.16896810e-04  1.07521756e+00]]","[[ 4.15893197e+02 -3.57094873e+01  4.69597285e+02]
 [-8.25488683e+00 -2.51944763e+02  3.24224898e+02]
 [ 2.98396560e-02 -3.00303925e-02  1.00000000e+00]]",6,"[[ 2.55605340e-03 -1.04799241e-04 -1.17844476e+00]
 [-1.89758896e-04 -4.28322536e-03  1.48377816e+00]
 [-6.36199084e-05  1.26008720e-04  9.89176967e-01]]","[[ 4.03338894e+02  4.08726843e+00  4.74382262e+02]
 [-8.50719948e+00 -2.23687801e+02  3.25399619e+02]
 [ 2.70248557e-02  2.87578927e-02  1.00000000e+00]]"
50,770.919278,"[[ 2.47703236e-03 -2.20248461e-04 -1.09098606e+00]
 [-1.84749991e-04 -4.10920931e-03  1.42107274e+00]
 [-8.09803584e-05 -1.12981367e-04  1.07469322e+00]]","[[ 4.16424795e+02 -3.52234869e+01  4.69314198e+02]
 [-8.16790715e+00 -2.51846265e+02  3.24725962e+02]
 [ 3.05197869e-02 -2.91304956e-02  1.00000000e+00]]",6,"[[ 2.55484703e-03 -1.04248008e-04 -1.17731017e+00]
 [-1.91165152e-04 -4.27952809e-03  1.48530938e+00]
 [-6.48079015e-05  1.29142421e-04  9.88639380e-01]]","[[ 4.03774070e+02  4.47136917e+00  4.74112161e+02]
 [-8.46614162e+00 -2.23629934e+02  3.25894731e+02]
 [ 2.75743499e-02  2.95050874e-02  1.00000000e+00]]"
51,770.986298,"[[ 2.47803490e-03 -2.20977169e-04 -1.09137914e+00]
 [-1.84044925e-04 -4.11450482e-03  1.42255548e+00]
 [-8.02264720e-05 -1.15396712e-04  1.07513132e+00]]","[[ 4.16104273e+02 -3.55120446e+01  4.69380221e+02]
 [-8.18105762e+00 -2.51711160e+02  3.24745867e+02]
 [ 3.01716729e-02 -2.96667445e-02  1.00000000e+00]]",6,"[[ 2.55601302e-03 -1.05152030e-04 -1.17774083e+00]
 [-1.90396460e-04 -4.28522826e-03  1.48689384e+00]
 [-6.40030284e-05  1.26304020e-04  9.89184860e-01]]","[[ 4.03411579e+02  4.07710901e+00  4.74180389e+02]
 [-8.49089311e+00 -2.23545395e+02  3.25912994e+02]
 [ 2.71860173e-02  2.88071830e-02  1.00000000e+00]]"
52,771.053319,"[[ 2.47624152e-03 -2.21590249e-04 -1.08942458e+00]
 [-1.84800692e-04 -4.11272058e-03  1.42195414e+00]
 [-8.14975307e-05 -1.15096570e-04  1.07559125e+00]]","[[ 4.16618853e+02 -3.55724362e+01  4.69004552e+02]
 [-8.10600847e+00 -2.51797394e+02  3.24671162e+02]
 [ 3.06997979e-02 -2.96395886e-02  1.00000000e+00]]",6,"[[ 2.55470283e-03 -1.05495493e-04 -1.17611346e+00]
 [-1.91298278e-04 -4.28391056e-03  1.48652510e+00]
 [-6.47588788e-05  1.26833182e-04  9.89356819e-01]]","[[ 4.03751906e+02  4.08576278e+00  4.73827493e+02]
 [-8.48175998e+00 -2.23575512e+02  3.25843104e+02]
 [ 2.75151379e-02  2.89292826e-02  1.00000000e+00]]"
53,771.08683,"[[ 2.47733852e-03 -2.21082415e-04 -1.09026053e+00]
 [-1.85249547e-04 -4.10872603e-03  1.42223824e+00]
 [-8.12296232e-05 -1.13724048e-04  1.07506496e+00]]","[[ 4.16393933e+02 -3.53893156e+01  4.69097146e+02]
 [-8.18299385e+00 -2.51939714e+02  3.25000548e+02]
 [ 3.05962153e-02 -2.93249859e-02  1.00000000e+00]]",6,"[[ 2.55573118e-03 -1.05039483e-04 -1.17691592e+00]
 [-1.91654883e-04 -4.27912620e-03  1.48651663e+00]
 [-6.44168991e-05  1.28059966e-04  9.88759191e-01]]","[[ 4.03542907e+02  4.27667307e+00  4.73905812e+02]
 [-8.55604932e+00 -2.23721592e+02  3.26162447e+02]
 [ 2.73986531e-02  2.92541093e-02  1.00000000e+00]]"
54,771.15385,"[[ 2.47784742e-03 -2.21241971e-04 -1.09054077e+00]
 [-1.85181323e-04 -4.11346535e-03  1.42614713e+00]
 [-8.07816874e-05 -1.15121786e-04  1.07538305e+00]]","[[ 4.16217950e+02 -3.55171283e+01  4.69186580e+02]
 [-8.20190616e+00 -2.51774762e+02  3.25580118e+02]
 [ 3.03878421e-02 -2.96209744e-02  1.00000000e+00]]",6,"[[ 2.55590301e-03 -1.05784351e-04 -1.17689434e+00]
 [-1.91605369e-04 -4.28302244e-03  1.49023373e+00]
 [-6.42638903e-05  1.25519837e-04  9.89448278e-01]]","[[ 4.03462994e+02  3.92581617e+00  4.73984282e+02]
 [-8.55413253e+00 -2.23693274e+02  3.26735575e+02]
 [ 2.72897689e-02  2.86323520e-02  1.00000000e+00]]"
55,771.220871,"[[ 2.47718712e-03 -2.20563476e-04 -1.08909930e+00]
 [-1.86285274e-04 -4.11249783e-03  1.42798517e+00]
 [-7.93685438e-05 -1.11326396e-04  1.07349078e+00]]","[[ 4.16067857e+02 -3.50019900e+01  4.68678023e+02]
 [-8.47028387e+00 -2.51531866e+02  3.26000745e+02]
 [ 2.98835671e-02 -2.86729926e-02  1.00000000e+00]]",6,"[[ 2.55573483e-03 -1.05107229e-04 -1.17576302e+00]
 [-1.92795274e-04 -4.28181296e-03  1.49208168e+00]
 [-6.22874649e-05  1.28955585e-04  9.87305577e-01]]","[[ 4.03146183e+02  4.36434586e+00  4.73503265e+02]
 [-8.88497036e+00 -2.23475054e+02  3.27149388e+02]
 [ 2.65943198e-02  2.94642319e-02  1.00000000e+00]]"
56,771.254382,"[[ 2.47594992e-03 -2.21338878e-04 -1.08761333e+00]
 [-1.86616911e-04 -4.11119378e-03  1.42760525e+00]
 [-8.05968129e-05 -1.12149407e-04  1.07431171e+00]]","[[ 4.16479991e+02 -3.52003439e+01  4.68412826e+02]
 [-8.35820236e+00 -2.51680946e+02  3.25985970e+02]
 [ 3.03725558e-02 -2.89142378e-02  1.00000000e+00]]",6,"[[ 2.55494317e-03 -1.05638900e-04 -1.17457689e+00]
 [-1.93175312e-04 -4.28080476e-03  1.49182273e+00]
 [-6.30274851e-05  1.28320390e-04  9.87849845e-01]]","[[ 4.03392680e+02  4.23146589e+00  4.73253223e+02]
 [-8.83425129e+00 -2.23576803e+02  3.27135194e+02]
 [ 2.68850989e-02  2.93123104e-02  1.00000000e+00]]"
57,771.321402,"[[ 2.47882288e-03 -2.20554041e-04 -1.09080391e+00]
 [-1.84658269e-04 -4.11184099e-03  1.42627213e+00]
 [-7.87092204e-05 -1.11680169e-04  1.07330361e+00]]","[[ 4.15700425e+02 -3.50370139e+01  4.69037801e+02]
 [-8.39748839e+00 -2.51598716e+02  3.25805503e+02]
 [ 2.96110281e-02 -2.87489234e-02  1.00000000e+00]]",6,"[[ 2.55705702e-03 -1.05061953e-04 -1.17728885e+00]
 [-1.91058340e-04 -4.28100419e-03  1.49023641e+00]
 [-6.19772747e-05  1.28869405e-04  9.87232625e-01]]","[[ 4.02886425e+02  4.37645719e+00  4.73841453e+02]
 [-8.77720417e+00 -2.23532384e+02  3.26957178e+02]
 [ 2.64384655e-02  2.94537736e-02  1.00000000e+00]]"
58,771.388423,"[[ 2.47798759e-03 -2.20155590e-04 -1.09026239e+00]
 [-1.86364331e-04 -4.11088625e-03  1.42884837e+00]
 [-7.94859238e-05 -1.10092630e-04  1.07320156e+00]]","[[ 4.15976347e+02 -3.48366969e+01  4.68970362e+02]
 [-8.45084423e+00 -2.51542965e+02  3.26316260e+02]
 [ 2.99420815e-02 -2.83842800e-02  1.00000000e+00]]",6,"[[ 2.55623344e-03 -1.05040809e-04 -1.17668156e+00]
 [-1.92802497e-04 -4.27941134e-03  1.49267505e+00]
 [-6.26473099e-05  1.29690732e-04  9.87212346e-01]]","[[ 4.03148269e+02  4.46256097e+00  4.73774444e+02]
 [-8.83485361e+00 -2.23536266e+02  3.27458624e+02]
 [ 2.67439455e-02  2.96492943e-02  1.00000000e+00]]"
59,771.4554439999999,"[[ 2.47934909e-03 -2.19773126e-04 -1.09158439e+00]
 [-1.83364998e-04 -4.11757545e-03  1.42986231e+00]
 [-7.88981972e-05 -1.11865964e-04  1.07352803e+00]]","[[ 4.15679017e+02 -3.49338049e+01  4.69199915e+02]
 [-8.19906520e+00 -2.51290371e+02  3.26363775e+02]
 [ 2.96956650e-02 -2.87529093e-02  1.00000000e+00]]",6,"[[ 2.55718103e-03 -1.04782698e-04 -1.17775564e+00]
 [-1.89661438e-04 -4.28553515e-03  1.49344071e+00]
 [-6.25091948e-05  1.27739698e-04  9.87792931e-01]]","[[ 4.02959170e+02  4.27575894e+00  4.73987844e+02]
 [-8.56129757e+00 -2.23371697e+02  3.27507171e+02]
 [ 2.66070651e-02  2.91566243e-02  1.00000000e+00]]"
60,771.488954,"[[ 2.47797616e-03 -2.19981473e-04 -1.09187010e+00]
 [-1.83549093e-04 -4.11508004e-03  1.42838302e+00]
 [-8.02128002e-05 -1.12385498e-04  1.07432283e+00]]","[[ 4.16157917e+02 -3.50713865e+01  4.69584882e+02]
 [-8.07001720e+00 -2.51484988e+02  3.26164043e+02]
 [ 3.02276356e-02 -2.89265378e-02  1.00000000e+00]]",6,"[[ 2.55534009e-03 -1.05193009e-04 -1.17770323e+00]
 [-1.89824969e-04 -4.28307109e-03  1.49193398e+00]
 [-6.43351829e-05  1.27323126e-04  9.88843534e-01]]","[[ 4.03591193e+02  4.18885586e+00  4.74353259e+02]
 [-8.36535297e+00 -2.23541924e+02  3.27309508e+02]
 [ 2.73351801e-02  2.90557063e-02  1.00000000e+00]]"
61,771.555975,"[[ 2.47722936e-03 -2.19726411e-04 -1.09171150e+00]
 [-1.82993120e-04 -4.11490821e-03  1.42554136e+00]
 [-8.08517613e-05 -1.14386296e-04  1.07520449e+00]]","[[ 4.16396039e+02 -3.52878080e+01  4.69574463e+02]
 [-7.96357715e+00 -2.51643223e+02  3.25550996e+02]
 [ 3.04643714e-02 -2.94247445e-02  1.00000000e+00]]",6,"[[ 2.55473796e-03 -1.04543300e-04 -1.17768618e+00]
 [-1.89206724e-04 -4.28399447e-03  1.48934782e+00]
 [-6.49719006e-05  1.26050987e-04  9.89638101e-01]]","[[ 4.03797107e+02  4.10319153e+00  4.74350365e+02]
 [-8.25230300e+00 -2.23612785e+02  3.26703862e+02]
 [ 2.75612635e-02  2.87511206e-02  1.00000000e+00]]"
62,771.622996,"[[ 2.47907818e-03 -2.18810863e-04 -1.09253099e+00]
 [-1.83265888e-04 -4.11362927e-03  1.42667838e+00]
 [-7.95298228e-05 -1.13868693e-04  1.07444659e+00]]","[[ 4.15840550e+02 -3.51144589e+01  4.69465613e+02]
 [-8.15052161e+00 -2.51682051e+02  3.25902327e+02]
 [ 2.99164578e-02 -2.92721418e-02  1.00000000e+00]]",6,"[[ 2.55660172e-03 -1.03587809e-04 -1.17856108e+00]
 [-1.89487507e-04 -4.28203075e-03  1.49029786e+00]
 [-6.35090014e-05  1.26427402e-04  9.88770420e-01]]","[[ 4.03239652e+02  4.24706227e+00  4.74238674e+02]
 [-8.45369491e+00 -2.23673381e+02  3.27049393e+02]
 [ 2.69811129e-02  2.88723960e-02  1.00000000e+00]]"
63,771.690017,"[[ 2.47900147e-03 -2.19224539e-04 -1.09089245e+00]
 [-1.84145212e-04 -4.11431807e-03  1.42957336e+00]
 [-7.89437440e-05 -1.11250420e-04  1.07333915e+00]]","[[ 4.15733766e+02 -3.48313032e+01  4.68924225e+02]
 [-8.28088858e+00 -2.51440244e+02  3.26475296e+02]
 [ 2.97187778e-02 -2.86233352e-02  1.00000000e+00]]",6,"[[ 2.55738486e-03 -1.04197956e-04 -1.17737526e+00]
 [-1.90502925e-04 -4.28277232e-03  1.49335208e+00]
 [-6.20340567e-05  1.28046089e-04  9.87437494e-01]]","[[ 4.02840636e+02  4.36264499e+00  4.73730880e+02]
 [-8.70090071e+00 -2.23486881e+02  3.27616052e+02]
 [ 2.64360583e-02  2.92547668e-02  1.00000000e+00]]"
